,latitude,longitude,Sales Amount (Actual),Distributors,Off premise,On premise,Others,cluster_group
5178,40.6379,-74.3682,8.446770727119691,0,0,1,0,0
5181,40.2507,-74.0486,9.406642082763382,0,0,1,0,3
5182,40.7445,-74.0329,8.162801353492073,0,0,1,0,0
5185,40.6759,-74.2944,10.427800018597594,0,0,1,0,3
5186,40.7599,-74.4179,11.813429385086067,0,0,1,0,3
5187,39.9308,-75.0175,10.567391281126405,0,0,1,0,3
5189,40.7898,-74.1343,10.204406628019905,0,0,1,0,3
5191,40.7221,-74.0469,10.750685407922997,0,0,1,0,3
5194,40.4891,-74.4482,10.60863247152969,0,0,1,0,3
5196,40.7394,-74.9448,8.736489351001554,0,0,1,0,0
5198,40.578,-74.3589,9.96976206596675,0,0,1,0,3
5199,40.9115,-74.414,11.01270672215778,0,0,1,0,3
5200,40.7445,-74.0329,7.5651768314569905,0,0,1,0,0
5201,38.0545,-97.1284,9.718055162112742,0,0,1,0,1
5202,40.7952,-74.4873,5.075173815233827,0,0,1,0,0
5203,40.7946,-74.1631,11.293773934925555,0,0,1,0,3
5204,40.9057,-74.079,7.510977752014095,0,0,1,0,0
5206,40.8317,-73.9738,10.249723044521467,0,0,1,0,3
5208,40.7896,-74.3202,11.358736451074895,0,0,1,0,3
5209,40.9477,-74.0672,10.585796713363688,0,0,1,0,3
5210,40.9978,-74.166,10.358208113375607,0,0,1,0,3
5215,40.7757,-74.3928,11.259889555790982,0,0,1,0,3
5216,40.7305,-74.4017,11.495277247266197,0,0,1,0,3
5217,40.7225,-74.5778,7.691656822810547,0,0,1,0,0
5219,40.6152,-74.415,7.713364698163973,0,0,1,0,0
5220,40.8344,-74.1377,11.339485351140583,0,0,1,0,3
5222,40.7445,-74.0329,7.879291485082271,0,0,1,0,0
5223,40.9049,-74.3646,9.910165207289369,0,0,1,0,3
5224,40.6752,-74.4346,5.971261839790462,0,0,1,0,0
5230,40.6651,-74.267,8.796573398548635,0,0,1,0,0
5231,40.6152,-74.415,9.72495879398087,0,0,1,0,3
5234,39.3664,-74.4317,7.957177323459475,0,0,1,0,0
5240,40.3584,-74.0681,11.780513905788174,0,0,1,0,3
5243,40.6952,-74.2677,9.27086051774695,0,0,1,0,3
5245,40.2367,-74.0067,6.326632361912281,0,0,1,0,0
5247,40.2878,-74.0162,6.222576268071369,0,0,1,0,0
5248,39.8845,-74.9067,10.50172854667543,0,0,1,0,3
5249,40.400999999999996,-74.64,10.52504635333266,0,0,1,0,3
5251,40.3584,-74.0681,9.76468514965567,0,0,1,0,3
5253,40.6789,-74.5605,9.089302043599126,0,0,1,0,3
5256,40.2507,-74.0486,11.481597013823308,0,0,1,0,3
5258,39.3286,-74.509,7.936302693201959,0,0,1,0,0
5259,40.2507,-74.0486,5.634789603169249,0,0,1,0,0
5261,39.6994,-75.4495,7.791522819150732,0,0,1,0,0
5262,39.3664,-74.4317,6.832169292025542,0,0,1,0,0
5263,39.7068,-75.1172,8.82237082015659,0,0,1,0,0
5265,40.2043,-74.1779,9.110961927995904,0,0,1,0,3
5267,40.2043,-74.1779,8.626234126015778,0,0,1,0,0
5269,40.3584,-74.0681,6.269096283706261,0,0,1,0,0
5272,40.2023,-74.0132,12.366982473618378,0,0,1,0,3
5275,39.9771,-74.1565,11.985990216696191,0,0,1,0,3
5276,40.7149,-74.3642,9.384965722135666,0,0,1,0,3
5279,40.3828,-74.6096,10.805383373026082,0,0,1,0,3
5282,40.1217,-74.0611,9.232649658896017,0,0,1,0,3
5283,39.3664,-74.4317,11.849347700341399,0,0,1,0,3
5286,40.3535,-74.6594,10.594027086138075,0,0,1,0,3
5288,40.3707,-74.0084,6.173786103901937,0,0,1,0,0
5289,40.121,-74.3017,9.32524103536368,0,0,1,0,3
5295,40.1688,-74.072,5.966146739123692,0,0,1,0,0
5303,39.3223,-74.6008,11.304740474442246,0,0,1,0,3
5305,39.3664,-74.4317,8.445482343862237,0,0,1,0,0
5308,39.0196,-74.8756,8.637836133638489,0,0,1,0,0
5309,40.1077,-74.0635,8.99516499031115,0,0,1,0,3
5312,40.7149,-74.3642,8.459564078579602,0,0,1,0,0
5314,40.3182,-74.2639,9.812358619125026,0,0,1,0,3
5315,40.3666,-74.6408,6.641182169740591,0,0,1,0,0
5318,40.2992,-73.9912,9.931102719569102,0,0,1,0,3
5321,40.4891,-74.4482,9.408699306467762,0,0,1,0,3
5322,40.8445,-74.4824,9.329011901693681,0,0,1,0,3
5324,40.2992,-73.9912,9.884416857312305,0,0,1,0,3
5325,40.3584,-74.0681,10.825442214034721,0,0,1,0,3
5326,40.3535,-74.6594,10.640817633439742,0,0,1,0,3
5327,39.7473,-75.0899,9.373479109353363,0,0,1,0,3
5328,39.3664,-74.4317,5.817111159963204,0,0,1,0,0
5330,38.9711,-74.9214,6.999422467507961,0,0,1,0,0
5331,40.2507,-74.0486,12.177086630714587,0,0,1,0,3
5333,40.7221,-74.0469,6.56244409369372,0,0,1,0,0
5334,40.7445,-74.0329,6.568077911411976,0,0,1,0,0
5338,40.2418,-74.6962,8.497806477616047,0,0,1,0,0
5340,40.8822,-74.296,10.689327855026217,0,0,1,0,3
5348,40.9343,-74.1166,6.51471269087253,0,0,1,0,0
5357,40.8822,-74.296,6.214608098422191,0,0,1,0,0
5368,40.882,-73.9544,8.09559870137819,0,0,1,0,0
5371,41.1467,-74.5874,11.308142324987951,0,0,1,0,3
5377,40.6789,-74.5605,6.601230118728877,0,0,1,0,0
5380,41.0092,-74.0041,8.23477457597282,0,0,1,0,0
5382,41.0081,-74.2113,10.320809094520405,0,0,1,0,3
5388,40.8223,-74.4569,8.738735461363474,0,0,1,0,0
5393,40.882,-73.9544,9.356563137344013,0,0,1,0,3
5402,40.8534,-74.2297,5.662960480135946,0,0,1,0,0
5404,40.7225,-74.5778,6.030685260261263,0,0,1,0,0
5416,40.7445,-74.0329,8.194229304819817,0,0,1,0,0
5422,40.5929,-75.1025,8.371473537066832,0,0,1,0,0
5427,40.7465,-74.2575,7.508787170634276,0,0,1,0,0
5432,40.7368,-74.3271,11.748413785112303,0,0,1,0,3
5458,40.8326,-74.0015,7.462789157412448,0,0,1,0,0
5460,40.7939,-74.0258,7.298445101508147,0,0,1,0,0
5462,40.9952,-73.9582,5.634789603169249,0,0,1,0,0
5471,40.7271,-74.1563,6.1903154058531475,0,1,0,0,0
5473,40.6664,-74.1192,8.69483715865908,0,1,0,0,0
5476,40.4015,-74.0309,7.708859601047175,0,1,0,0,0
5484,40.5839,-74.4147,9.048433020132546,0,1,0,0,3
5486,40.8222,-73.988,6.915723448631314,0,1,0,0,0
5488,40.9993,-74.2876,10.563766182174106,0,1,0,0,3
5493,40.8629,-73.9879,7.10002716662926,0,1,0,0,0
5494,40.9217,-74.7004,10.916411225343875,0,1,0,0,3
5495,40.8534,-74.2297,7.628517626575055,0,1,0,0,0
5496,40.7482,-74.0498,9.453443401029997,0,1,0,0,3
5497,40.8634,-74.0456,9.70844907741268,0,1,0,0,3
5499,40.7445,-74.0329,11.20280962681145,0,1,0,0,3
5500,40.8462,-73.9954,9.629050706834368,0,1,0,0,3
5501,40.8317,-73.9738,9.022563964499264,0,1,0,0,3
5502,40.8529,-74.8343,10.753373489533404,0,1,0,0,3
5503,40.6877,-74.4681,7.57353126274595,0,1,0,0,0
5504,40.7324,-74.0431,10.171497389190389,0,1,0,0,3
5505,40.7888,-74.0115,11.416752833361242,0,1,0,0,3
5506,40.6664,-74.1192,8.133646118609004,0,1,0,0,0
5507,40.7445,-74.0329,11.834454970133287,0,1,0,0,3
5508,40.8882,-74.0503,9.027131221387375,0,1,0,0,3
5511,40.817,-74.0,6.962243464266207,0,1,0,0,0
5512,40.6664,-74.1192,10.64958290741417,0,1,0,0,3
5513,40.7271,-74.1563,6.413458957167357,0,1,0,0,0
5514,40.8629,-73.9879,10.440302508763368,0,1,0,0,3
5516,40.7221,-74.0469,12.091388297727873,0,1,0,0,3
5517,40.8764,-74.0838,9.194881496913638,0,1,0,0,3
5518,40.7898,-74.1343,9.261637866354913,0,1,0,0,3
5521,40.7321,-74.066,11.301755320472669,0,1,0,0,3
5523,41.0695,-74.8069,10.677564739311498,0,1,0,0,3
5524,40.7149,-74.3642,9.920147993429236,0,1,0,0,3
5526,40.6774,-74.9622,10.925675855827844,0,1,0,0,3
5528,40.7221,-74.0469,10.75800925801265,0,1,0,0,3
5529,40.702,-74.089,10.156189906091882,0,1,0,0,3
5530,40.791,-74.0634,10.920184367108977,0,1,0,0,3
5531,40.8326,-74.0015,6.327936783729195,0,1,0,0,0
5532,40.6684,-74.8937,10.084032532150978,0,1,0,0,3
5533,40.7149,-74.3642,5.981414211254481,0,1,0,0,0
5534,40.878,-74.6554,10.747246300503667,0,1,0,0,3
5535,40.8094,-74.1245,11.89424131284539,0,1,0,0,3
5537,40.6152,-74.415,8.201385955238608,0,1,0,0,0
5538,40.8223,-74.4569,8.661016440725756,0,1,0,0,0
5540,40.7647,-74.1471,10.897738825879495,0,1,0,0,3
5541,40.7149,-74.3642,9.284283902038617,0,1,0,0,3
5542,40.7482,-74.0498,5.463323201132304,0,1,0,0,0
5545,40.7149,-74.3642,9.405576508757278,0,1,0,0,3
5546,40.7445,-74.0329,9.100971834920818,0,1,0,0,3
5548,40.9216,-73.9659,10.470105624302034,0,1,0,0,3
5549,40.7221,-74.0469,11.508190673515204,0,1,0,0,3
5550,40.7674,-74.0323,7.55171221535131,0,1,0,0,0
5551,41.0343,-74.0396,7.766065141245241,0,1,0,0,0
5552,40.6952,-74.2677,12.976949206237476,0,1,0,0,3
5553,41.0327,-74.1342,12.931080055684856,0,1,0,0,3
5554,40.8629,-73.9879,10.336976304550511,0,1,0,0,3
5555,40.843,-74.2011,13.11564350958213,0,1,0,0,3
5558,40.7305,-74.4017,10.554613582375328,0,1,0,0,3
5559,40.9471,-74.2466,11.211028978035467,0,1,0,0,3
5560,40.9048,-74.2168,11.868997857411262,0,1,0,0,3
5561,40.8488,-74.1612,11.058532158166305,0,1,0,0,3
5562,40.8035,-74.1891,11.131986662941348,0,1,0,0,3
5564,40.8385,-74.1041,9.252660124297032,0,1,0,0,3
5565,40.8503,-73.9745,12.67425342689774,0,1,0,0,3
5566,40.7305,-74.4017,11.77185306162321,0,1,0,0,3
5567,41.0817,-74.1861,6.030685260261263,0,1,0,0,0
5568,40.6203,-74.3106,12.63736149861492,0,1,0,0,3
5570,40.8789,-74.1425,11.322599961887121,0,1,0,0,3
5571,40.8897,-74.4844,8.15248607578024,0,1,0,0,0
5572,40.6512,-74.3239,10.178052849987608,0,1,0,0,3
5574,40.9447,-73.9921,10.295184986331197,0,1,0,0,3
5576,40.8822,-74.296,9.302105183473955,0,1,0,0,3
5577,40.6419,-74.3868,10.565458773960898,0,1,0,0,3
5578,40.9216,-73.9659,9.622714888385282,0,1,0,0,3
5579,40.9477,-74.0672,12.594765787246494,0,1,0,0,3
5580,41.0081,-74.2113,10.406018873477299,0,1,0,0,3
5581,40.804,-74.2055,11.603560825724385,0,1,0,0,3
5582,40.8835,-74.2144,9.799625913002037,0,1,0,0,3
5583,40.8943,-73.9772,11.55191134285956,0,1,0,0,3
5584,40.8882,-74.0503,6.9584483932976555,0,1,0,0,0
5585,40.8623,-74.0756,10.362171100749096,0,1,0,0,3
5586,40.5293,-74.7401,10.799456998634044,0,1,0,0,3
5587,41.0069,-74.0426,10.356937738914263,0,1,0,0,3
5588,40.8503,-73.9745,12.436243447777874,0,1,0,0,3
5589,40.8943,-73.9772,13.47812151120105,0,1,0,0,3
5590,40.8445,-74.4824,10.612986806228431,0,1,0,0,3
5591,40.8503,-73.9745,9.700391696525696,0,1,0,0,3
5592,40.982,-74.1131,10.478839728618064,0,1,0,0,3
5593,40.8539,-74.6536,10.07029268313588,0,1,0,0,3
5594,40.8094,-74.1245,11.303914328974692,0,1,0,0,3
5595,40.9115,-74.414,13.810152639922315,0,1,0,0,3
5596,41.0128,-74.3338,9.814765622475324,0,1,0,0,3
5597,40.8835,-74.2144,10.160375309814498,0,1,0,0,3
5598,40.7896,-74.3202,11.023151035121838,0,1,0,0,3
5599,40.7599,-74.4179,11.340862785483495,0,1,0,0,3
5600,41.0817,-74.1861,12.130696947073998,0,1,0,0,3
5601,40.8529,-74.8343,10.483647429511699,0,1,0,0,3
5602,40.7279,-74.2656,12.136781836807188,0,1,0,0,3
5603,41.3023,-74.75399999999998,9.595198609471192,0,1,0,0,3
5604,40.8131,-74.2165,10.755012964222418,0,1,0,0,3
5605,40.3944,-74.1157,10.759358841543207,0,1,0,0,3
5606,40.9602,-74.1254,10.960038537390696,0,1,0,0,3
5607,41.0495,-74.0384,10.818573559019978,0,1,0,0,3
5608,40.9721,-73.959,11.506974794799648,0,1,0,0,3
5609,41.0294,-74.2338,10.959174942686024,0,1,0,0,3
5610,40.6479,-74.3451,11.898686788897072,0,1,0,0,3
5611,41.0577,-74.1445,11.997874478497181,0,1,0,0,3
5612,40.982,-74.1131,12.758769696968773,0,1,0,0,3
5613,40.9602,-74.1254,11.006547601902277,0,1,0,0,3
5614,40.8292,-74.1121,12.709382113633271,0,1,0,0,3
5615,40.9031,-74.0955,10.132247303435868,0,1,0,0,3
5616,41.0443,-74.0981,9.770070439095777,0,1,0,0,3
5617,40.6752,-74.4346,10.277461993552922,0,1,0,0,3
5618,40.9755,-74.0285,11.058259608414442,0,1,0,0,3
5619,41.0069,-74.0426,10.79751222535611,0,1,0,0,3
5620,40.8488,-74.1612,12.845056126554853,0,1,0,0,3
5621,40.7445,-74.0329,12.547415323700594,0,1,0,0,3
5622,40.7445,-74.0329,12.143931248992324,0,1,0,0,3
5623,40.8943,-73.9772,8.471316778148712,0,1,0,0,0
5624,41.0294,-74.2338,12.174003896004669,0,1,0,0,3
5625,40.8292,-74.1121,10.11456661974928,0,1,0,0,3
5626,40.7015,-74.3227,14.51326994592463,0,1,0,0,3
5627,41.0092,-74.0041,11.547477991382538,0,1,0,0,3
5628,40.843,-74.2011,11.438918795377537,0,1,0,0,3
5629,41.0915,-74.375,10.229173251637953,0,1,0,0,3
5630,40.9115,-74.414,9.009997400584409,0,1,0,0,3
5631,40.9978,-74.166,11.928564839252214,0,1,0,0,3
5632,41.0004,-74.1025,12.65595414456911,0,1,0,0,3
5633,41.0234,-74.0603,11.452697639419743,0,1,0,0,3
5634,40.6774,-74.4968,11.871927698668053,0,1,0,0,3
5635,40.8621,-74.4117,10.401774899604014,0,1,0,0,3
5636,40.7892,-74.6776,6.630683385642372,0,1,0,0,0
5637,39.9723,-75.0607,7.63433723562832,0,1,0,0,0
5638,40.7149,-74.3642,12.490673714060067,0,1,0,0,3
5639,39.8689,-75.0944,8.616857514529183,0,1,0,0,0
5640,40.6156,-74.7724,7.080867896690782,0,1,0,0,0
5641,40.6785,-74.3588,12.416895811629892,0,1,0,0,3
5645,40.8731,-74.7426,8.726481196440007,0,1,0,0,0
5646,41.0277,-74.6407,9.248983995568388,0,1,0,0,3
5648,39.8827,-75.0929,11.354874539061962,0,1,0,0,3
5649,40.8534,-74.2297,9.530959030674225,0,1,0,0,3
5650,39.8845,-74.9067,12.95832774535334,0,1,0,0,3
5651,40.7647,-74.1471,8.03398273468322,0,1,0,0,0
5652,40.6554,-74.3057,11.114719942191323,0,1,0,0,3
5653,40.7225,-74.5778,11.164587103533947,0,1,0,0,3
5655,40.3192,-74.4285,8.434680769841773,0,1,0,0,0
5656,40.8904,-74.4415,10.489272214767574,0,1,0,0,3
5657,40.8203,-74.3047,10.529960599828081,0,1,0,0,3
5658,40.518,-74.8453,11.357239957898,0,1,0,0,3
5659,40.518,-74.8453,12.710691959939227,0,1,0,0,3
5660,40.7757,-74.3928,11.230435224935139,0,1,0,0,3
5662,40.5208,-75.0325,7.925157512224703,0,1,0,0,0
5663,40.7225,-74.5778,12.81994320406469,0,1,0,0,3
5664,40.8453,-74.7019,9.439227397917458,0,1,0,0,3
5665,40.5681,-74.5397,9.622450022803015,0,1,0,0,3
5666,40.9993,-74.2876,7.559038255443384,0,1,0,0,0
5668,40.5171,-74.3973,7.261225091971921,0,1,0,0,0
5669,40.7305,-74.4017,10.755713251159628,0,1,0,0,3
5670,40.3902,-74.771,8.003697339094368,0,1,0,0,0
5671,40.5929,-75.1025,8.911125383710678,0,1,0,0,3
5672,40.518,-74.8453,9.433227890516799,0,1,0,0,3
5675,39.8845,-74.9067,8.851663425366777,0,1,0,0,0
5676,40.8344,-74.1377,10.223007260753686,0,1,0,0,3
5677,40.6752,-74.4346,11.470477357377794,0,1,0,0,3
5678,40.4493,-74.439,9.639652206558628,0,1,0,0,3
5679,40.5929,-75.1025,9.88674822853183,0,1,0,0,3
5680,40.8742,-74.35,9.242420265439595,0,1,0,0,3
5681,40.5937,-74.3164,5.648974238161206,0,1,0,0,0
5682,40.8105,-75.0019,6.885509670034818,0,1,0,0,0
5683,40.6354,-74.2556,6.71901315438526,0,1,0,0,0
5684,40.4775,-74.6272,10.480859056346018,0,1,0,0,3
5685,40.400999999999996,-74.64,8.18646442942209,0,1,0,0,0
5686,40.5839,-74.4147,9.092905025868783,0,1,0,0,3
5687,40.6379,-74.3682,10.064287505439836,0,1,0,0,3
5688,40.9248,-74.1467,9.380758024267314,0,1,0,0,3
5689,40.7079,-74.6541,11.127629681622393,0,1,0,0,3
5690,40.8319,-74.2428,10.76041037260293,0,1,0,0,3
5693,40.5176,-74.2754,7.454714162310219,0,1,0,0,0
5694,40.4538,-74.4823,8.887652690325586,0,1,0,0,3
5695,40.7599,-74.4179,10.795809309930688,0,1,0,0,3
5696,40.7599,-74.4179,11.607852298579516,0,1,0,0,3
5697,40.4493,-74.439,7.8399193600125825,0,1,0,0,0
5698,40.8835,-74.2144,11.104505997035627,0,1,0,0,3
5699,40.7892,-74.6776,12.202081993459698,0,1,0,0,3
5700,40.9208,-74.2995,11.156709986889462,0,1,0,0,3
5701,40.6479,-74.3451,11.233185106791229,0,1,0,0,3
5702,40.8621,-74.4117,8.87458787627932,0,1,0,0,0
5703,40.9471,-74.2466,13.462359711379298,0,1,0,0,3
5704,40.6,-74.5572,11.395669253017864,0,1,0,0,3
5705,40.3847,-74.3894,9.104090572133472,0,1,0,0,3
5706,40.8545,-74.2789,12.013724995013117,0,1,0,0,3
5707,40.9343,-74.1166,10.262776078093,0,1,0,0,3
5708,40.9477,-74.0672,10.947240371002453,0,1,0,0,3
5709,40.9139,-74.5863,11.338941057363176,0,1,0,0,3
5711,40.8488,-74.1612,10.494831770723593,0,1,0,0,3
5712,40.9481,-74.0832,9.011889433252344,0,1,0,0,3
5714,40.6789,-74.5605,9.109868996083735,0,1,0,0,3
5715,40.5325,-74.3375,5.648974238161206,0,1,0,0,0
5716,40.8131,-74.2165,7.425357887027151,0,1,0,0,0
5717,40.5007,-74.5013,10.241023508921106,0,1,0,0,3
5719,41.0544,-74.279,7.017506142941256,0,1,0,0,0
5720,40.6318,-74.5105,6.643789733147672,0,1,0,0,0
5721,41.0695,-74.8069,10.041247492240613,0,1,0,0,3
5723,40.5171,-74.3973,8.411692665957496,0,1,0,0,0
5725,39.3664,-74.4317,8.86328472815125,0,1,0,0,0
5726,39.705,-74.2604,8.366370301681654,0,1,0,0,0
5727,40.7946,-74.1631,6.787247283994098,0,1,0,0,0
5728,40.9218,-74.8102,5.575949103146316,0,1,0,0,0
5729,40.8131,-74.2165,5.545177444479562,0,1,0,0,0
5730,40.8222,-73.988,8.803213884541352,0,1,0,0,0
5738,39.7788,-74.9308,8.104703468371108,0,1,0,0,0
5739,40.8488,-74.1612,10.589630007185892,0,1,0,0,3
5740,40.4226,-74.1799,6.51025834052315,0,1,0,0,0
5742,40.7004,-74.4023,9.43460329655831,0,1,0,0,3
5744,40.8536,-74.1079,6.396929655216146,0,1,0,0,0
5748,40.2507,-74.0486,5.886104031450156,0,1,0,0,0
5755,40.0874,-74.1152,8.280964400553373,0,1,0,0,0
5756,40.8131,-74.2165,7.729291276763433,0,1,0,0,0
5761,40.9931,-74.3088,8.55414209519444,0,1,0,0,0
5764,40.8545,-74.2789,8.559294367434873,0,1,0,0,0
5765,40.6318,-74.5105,7.701652362642226,0,1,0,0,0
5767,40.7321,-74.066,7.088408778675395,0,1,0,0,0
5771,40.9548,-73.9602,5.87493073085203,0,1,0,0,0
5772,40.5904,-74.6267,10.72672834832954,0,1,0,0,3
5774,40.8835,-74.2144,11.592734299143643,0,1,0,0,3
5779,40.7952,-74.4873,9.79874906560054,0,1,0,0,3
5780,40.5711,-74.6377,6.040254711277414,0,1,0,0,0
5782,40.7134,-74.9162,8.601534339849989,0,1,0,0,0
5786,40.8503,-73.9745,9.875201240335613,0,1,0,0,3
5791,40.7896,-74.3202,7.974601664886595,0,1,0,0,0
5794,40.9471,-74.2466,7.16703787691222,0,1,0,0,0
5796,40.6759,-74.2944,7.844240718141811,0,1,0,0,0
5799,40.8035,-74.1891,5.631211781821365,0,1,0,0,0
5810,40.843,-74.2011,11.534301363829346,0,1,0,0,3
5812,41.01300000000001,-74.1243,11.218526618746735,0,1,0,0,3
5815,40.7952,-74.4873,11.19063455629325,0,1,0,0,3
5821,40.8185,-74.1589,11.993931779565692,0,1,0,0,3
5823,40.6379,-74.3682,7.88758403166028,0,1,0,0,0
5825,40.7271,-74.1563,7.992944547318106,0,1,0,0,0
5826,40.8105,-75.0019,8.37378460812088,0,1,0,0,0
5829,40.6759,-74.2944,8.104099056143582,0,1,0,0,0
5830,40.8539,-74.6536,9.160540698423578,0,1,0,0,3
5834,40.8623,-74.0756,6.335054251498059,0,1,0,0,0
5835,40.8094,-74.1245,9.122757559020844,0,1,0,0,3
5838,41.0577,-74.1445,11.209741862228954,0,1,0,0,3
5839,40.9176,-74.5467,8.946374826141717,0,1,0,0,3
5842,41.0343,-74.0396,7.830425617820331,0,1,0,0,0
5843,41.0928,-74.2659,8.999125391527247,0,1,0,0,3
5844,40.8094,-74.1245,8.126813720726114,0,1,0,0,0
5845,40.7939,-74.0258,11.03204691757219,0,1,0,0,3
5848,40.8985,-74.6985,8.30266244320025,0,1,0,0,0
5849,40.6203,-74.3106,7.973844375944687,0,1,0,0,0
5851,40.9031,-74.0955,5.735281141715572,0,1,0,0,0
5853,40.6156,-74.7724,9.700416200023572,0,1,0,0,3
5867,40.9057,-74.079,8.628233546205228,0,1,0,0,0
5870,40.3282,-74.0589,7.2640301428995295,0,1,0,0,0
5871,40.6379,-74.3682,6.131226489483141,0,1,0,0,0
5877,40.8764,-74.0838,5.762051382780177,0,1,0,0,0
5878,41.0928,-74.2659,8.55333223803211,0,1,0,0,0
5880,40.9238,-73.9989,9.18200982512007,0,1,0,0,3
5881,40.6479,-74.3451,9.955747879197213,0,1,0,0,3
5883,40.8835,-74.2144,6.369900982828227,0,1,0,0,0
5884,40.8789,-74.1425,9.189729418072059,0,1,0,0,3
5886,40.5929,-75.1025,9.481408188868297,0,1,0,0,3
5887,40.9655,-74.3016,7.990238185720363,0,1,0,0,0
5889,40.9952,-73.9582,9.341649296747606,0,1,0,0,3
5894,39.9723,-75.0607,11.174651606402387,0,1,0,0,3
5900,40.4226,-74.1799,12.42211677548411,0,1,0,0,3
5901,40.3584,-74.0681,11.417580514561413,0,1,0,0,3
5902,40.6565,-74.2215,11.839049630221428,0,1,0,0,3
5903,40.2096,-74.0714,9.931686206894806,0,1,0,0,3
5904,39.3703,-74.5552,10.757633482705689,0,1,0,0,3
5905,40.1481,-74.2137,9.483452060044277,0,1,0,0,3
5906,40.0874,-74.1152,8.800626249578604,0,1,0,0,0
5907,40.0389,-74.1109,11.37622333658602,0,1,0,0,3
5909,39.705,-74.2604,11.904791861637797,0,1,0,0,3
5910,40.2507,-74.0486,8.764365720529808,0,1,0,0,0
5911,39.8036,-75.0058,7.768110378525988,0,1,0,0,0
5912,39.8845,-74.9067,12.72748437819765,0,1,0,0,3
5913,40.3529,-74.2779,10.289926811577773,0,1,0,0,3
5914,40.4109,-74.238,5.940171252720432,0,1,0,0,0
5915,39.9519,-75.0482,11.006648314531319,0,1,0,0,3
5917,40.0086,-74.7896,10.871256451707785,0,1,0,0,3
5918,39.8637,-74.8223,8.133880887949207,0,1,0,0,0
5919,40.3599,-74.0389,6.269096283706261,0,1,0,0,0
5920,40.6479,-74.3451,8.091933455979893,0,1,0,0,0
5921,40.3339,-74.7944,11.341318184772334,0,1,0,0,3
5922,40.3944,-74.1157,10.709101439863439,0,1,0,0,3
5923,39.3223,-74.6008,10.69964203211021,0,1,0,0,3
5925,40.3012,-74.178,8.276903481267057,0,1,0,0,0
5927,40.2367,-74.0067,9.273127360074948,0,1,0,0,3
5928,40.6479,-74.3451,6.448889394146858,0,1,0,0,0
5929,40.3535,-74.6594,5.723585101952381,0,1,0,0,0
5931,40.3192,-74.4285,8.66561319653451,0,1,0,0,0
5932,40.2992,-73.9912,9.708503767015774,0,1,0,0,3
5933,40.3584,-74.0681,9.392745258631441,0,1,0,0,3
5935,39.7473,-75.0899,5.662960480135946,0,1,0,0,0
5936,40.398,-74.3236,6.733401891837359,0,1,0,0,0
5938,40.06800000000001,-74.8454,6.473890696352274,0,1,0,0,0
5942,40.1542,-74.0379,6.643789733147672,0,1,0,0,0
5945,40.2669,-74.6511,9.384461732204798,0,1,0,0,3
5947,40.2197,-74.5939,11.76417806911784,0,1,0,0,3
5948,39.9771,-74.1565,11.42921238805826,0,1,0,0,3
5949,40.06800000000001,-74.8454,6.095824562432225,0,1,0,0,0
5950,40.2096,-74.0714,8.475814792131557,0,1,0,0,0
5951,40.4289,-74.1083,8.784468454090355,0,1,0,0,0
5952,40.2458,-74.2768,9.894497260697996,0,1,0,0,3
5953,40.0389,-74.1109,9.248791558350435,0,1,0,0,3
5954,39.0951,-74.7262,10.8229572262163,0,1,0,0,3
5956,39.6411,-74.1922,5.817111159963204,0,1,0,0,0
5959,40.4109,-74.238,10.150295285347672,0,1,0,0,3
5960,40.0806,-74.0595,9.771544041417373,0,1,0,0,3
5964,40.9608,-73.9874,7.705262474866325,0,1,0,0,0
5965,40.2669,-74.525,8.33782247660253,0,1,0,0,0
5967,39.7068,-75.1172,9.595057045653578,0,1,0,0,3
5971,40.4109,-74.238,8.68777949199177,0,1,0,0,0
5973,39.3741,-74.6118,8.723231274827508,0,1,0,0,0
5974,40.2171,-74.7429,13.02311759526689,0,1,0,0,3
5975,39.1378,-74.7806,10.425466743372207,0,1,0,0,3
5976,40.4109,-74.238,6.638567789166521,0,1,0,0,0
5982,39.3762,-75.1617,5.799092654460526,0,1,0,0,0
5984,40.251,-74.7627,8.460834457746854,0,1,0,0,0
5986,40.0806,-74.0595,6.198478716492308,0,1,0,0,0
5987,40.2367,-74.0067,6.3835066348840055,0,1,0,0,0
5989,39.8036,-75.0058,5.634789603169249,0,1,0,0,0
5990,39.431999999999995,-74.6962,9.559587800086119,0,1,0,0,3
5992,39.9478,-74.9036,5.940171252720432,0,1,0,0,0
5993,40.0874,-74.1152,10.440555903916342,0,1,0,0,3
5995,39.9478,-74.9036,10.61214802728287,0,1,0,0,3
5996,40.4284,-74.4064,11.437136804327443,0,1,0,0,3
6002,40.2171,-74.7429,11.160967521329804,0,1,0,0,3
6004,40.398,-74.3236,9.58520880610688,0,1,0,0,3
6006,40.2739,-74.7162,10.477509359406978,0,1,0,0,3
6010,40.2648,-74.0184,9.806095206527479,0,1,0,0,3
6011,40.3192,-74.4285,7.249925536717988,0,1,0,0,0
6012,39.7068,-75.1172,10.136779434902152,0,1,0,0,3
6015,39.6411,-74.1922,6.253828811575473,0,1,0,0,0
6016,40.2096,-74.0714,10.137847959055502,0,1,0,0,3
6017,40.4483,-74.6557,7.07326971745971,0,1,0,0,0
6018,40.2507,-74.0486,8.68453646502948,0,1,0,0,0
6022,39.3741,-74.6118,10.67950490127159,0,1,0,0,3
